entropy,gray level threshold,no of black pixels,no of interior contours,no of exterior contours,no vertical slope components,no horizontal slope components,no positive slope components,no negative slope components,slant,height,class
0.145959,5,540,6,3,0.003742,0.007562,0.024688,0.028507,0.102116,41,0
0.02645,5,1146,0,1,0.014084,0.003816,0.014803,0.004534,0.032078,24,0
0.045174,4,4146,15,3,0.006758,0.0152,0.019892,0.028333,0.067636,23,0
0.09438,3,1557,17,3,0.013373,0.020473,0.05719,0.06429,0.202154,65,0
0.012197,0,39,19,2,0.022084,0.027102,0.063428,0.068446,0.219251,105,0
0.014496,6,1218,24,3,0.006283,0.007277,0.015097,0.028657,0.068344,55,0
0.057541,3,27,12,0,0.002672,0.011064,0.030238,0.043975,0.107563,7,0
0.037401,1,1290,18,1,0.003996,0.009419,0.042353,0.055768,0.150173,70,0
0.13339,6,1365,12,1,0.009306,0.007961,0.012363,0.02963,0.067822,60,0
0.076353,4,1317,12,7,0.006023,0.011417,0.041544,0.046938,0.125533,16,0
0.066866,5,1818,14,2,0.001303,0.007159,0.031255,0.039717,0.113417,41,0
0.080709,5,867,23,2,0.007422,0.018647,0.052065,0.06329,0.184398,60,0
0.015044,2,339,12,3,0.003737,0.008474,0.023466,0.028202,0.076736,90,0
0.055578,1,738,12,4,0.003741,0.013033,0.044792,0.054085,0.150683,85,0
0.052636,51,79893,6451,2962,0.161824,0.047976,0.05778,0.056069,0.006117,44,0
0.022428,3,1479,27,2,0.013334,0.001302,0.007603,0.022239,0.043434,15,0
0.003167,6,1245,13,1,0.004686,0.015702,0.019551,0.030567,0.056763,44,0
0.054252,4,1818,7,1,0.004246,0.005407,0.0327,0.042353,0.113117,2,0
0.157781,3,1287,9,1,0.046949,0.040936,0.070998,0.064985,0.227852,112,0
0.036376,6,1227,5,1,0.017079,0.001632,0.006863,0.025574,0.039862,45,0
0.011166,3,378,13,1,0.00543,0.004593,0.02637,0.036393,0.09158,40,0
0.120134,4,486,22,2,0.001367,0.01475,0.032024,0.045406,0.127299,14,0
0.000625,6,1200,16,0,0.016459,0.003372,0.007467,0.012365,0.006895,51,0
0.139554,1,2589,2,0,0.006615,0.005273,0.037298,0.035957,0.134518,42,0
0.057371,4,4185,4,5,0.015326,0.011902,0.043536,0.040113,0.151615,82,0
0.030678,2,2928,9,0,0.013041,0.007923,0.004795,0.000324,0.000708,32,0
0.102715,1,4173,3,3,0.00943,0.004136,0.010346,0.015642,0.039927,16,0
0.082575,5,2856,3,2,0.010754,0.005781,0.022461,0.027435,0.082537,47,0
0.178564,2,2781,3,4,0.016064,0.007239,0.007529,0.001297,0.000186,37,0
0.121527,0,2829,3,4,0.000735,0.003783,0.021652,0.018605,0.057897,7,0
0.11204,9,2328,1,5,0.008061,0.008041,0.011363,0.011384,0.045781,18,0
0.125883,9,3279,8,1,0.000664,0.003447,0.032173,0.034957,0.116762,37,0
0.03013,6,4485,3,0,0.003021,0.006726,0.003574,0.000131,0.0091,67,0
0.100752,3,4884,3,1,0.003017,0.002167,0.0249,0.025752,0.083047,62,0
0.09781,55,75747,6466,2959,0.155066,0.032776,0.037888,0.084402,0.073753,67,0
0.022746,1,2667,12,1,0.020092,0.013898,0.012289,0.006094,0.024202,8,0
0.048341,2,2901,2,2,0.002072,0.000502,0.000341,0.002234,0.010873,21,0
0.099426,0,2328,8,2,0.011004,0.009793,0.012808,0.01402,0.045481,25,0
0.202955,7,2859,6,4,0.040191,0.025736,0.051106,0.036652,0.160216,89,0
0.08155,2,2919,10,4,0.023837,0.013568,0.013029,0.002759,0.027774,22,0
0.034008,1,3768,2,2,0.012188,0.010607,0.006478,0.00806,0.023944,17,0
0.165308,8,4632,7,1,0.005391,0.00045,0.012132,0.017073,0.059663,37,0
0.045799,2,2946,1,3,0.023217,0.011828,0.027359,0.015968,0.074531,28,0
0.082183,3,1596,2,5,0.008711,0.006629,0.006238,0.004156,0.017097,40,0
0.108876,3,339,7,0,0.019656,0.013196,0.042093,0.035633,0.13381,10,0
0.036839,0,1584,5,3,0.016045,0.009409,0.026952,0.020315,0.094591,58,0
0.056979,4,267,1,2,0.017369,0.011054,0.014837,0.008522,0.051981,5,0
0.03901,3,192,5,4,0.022679,0.012512,0.044827,0.03466,0.134332,5,0
0.018027,1,240,5,4,0.00735,0.009056,0.015646,0.017352,0.076621,49,0
0.027514,8,261,3,5,0.014676,0.013314,0.025935,0.024573,0.088737,24,0
0.013671,8,690,6,1,0.005951,0.001826,0.005125,0.001,0.017756,5,0
0.109424,5,1896,5,0,0.009636,0.011999,0.033724,0.036088,0.125418,25,0
0.038802,2,2295,5,1,0.009632,0.00744,0.012398,0.010205,0.051471,20,0
0.041744,54,78336,6468,2959,0.148451,0.027503,0.00059,0.120359,0.208271,109,0
0.116808,0,78,10,1,0.026707,0.019171,0.049587,0.042051,0.15872,50,0
0.091213,3,312,4,2,0.008687,0.004771,0.037639,0.033723,0.145391,21,0
0.040128,1,261,10,2,0.017619,0.015066,0.02449,0.021937,0.089037,67,0
0.063401,6,270,8,4,0.033576,0.020463,0.013808,0.000695,0.025698,47,0
0.058004,3,330,12,4,0.030452,0.018841,0.050327,0.038716,0.162292,20,0
0.105546,0,1179,4,2,0.018803,0.01588,0.03082,0.027897,0.110574,25,0
0.025754,7,2043,5,1,0.012006,0.005723,0.025166,0.018884,0.074855,79,0
0.093755,3,357,1,3,0.029832,0.017101,0.064657,0.051925,0.209049,14,0
0.026693,6,1257,5,5,0.028367,0.019825,0.048331,0.039789,0.150907,50,0
0.045344,3,12,7,2,0.024756,0.016038,0.03319,0.024471,0.111688,98,0
0.025204,1,1329,1,3,0.02608,0.017683,0.021075,0.012678,0.069078,35,0
0.121193,6,1404,7,1,0.03139,0.019141,0.051065,0.038816,0.151429,45,0
0.064156,4,1356,7,9,0.016061,0.015685,0.021884,0.021508,0.093718,89,0
0.054669,5,1857,5,0,0.023387,0.019943,0.032173,0.028729,0.105834,64,0
0.068512,5,906,4,4,0.014662,0.008455,0.011363,0.005156,0.034853,45,0
0.027241,2,300,7,5,0.018347,0.018628,0.039962,0.040244,0.142515,15,0
0.043381,1,699,7,6,0.018343,0.014069,0.018636,0.014361,0.068568,20,0
0.040439,51,79932,6470,2964,0.13974,0.020874,0.005648,0.124515,0.225368,149,0
0.034625,3,1518,8,4,0.035418,0.0258,0.055825,0.046207,0.175817,90,0
0.00903,6,1284,6,3,0.017398,0.0114,0.043877,0.037879,0.162488,61,0
0.042055,4,1857,12,3,0.02633,0.021695,0.030728,0.026093,0.106134,107,0
0.145584,3,1326,10,1,0.024865,0.013834,0.00757,0.003461,0.008601,7,0
0.024179,6,1266,14,1,0.039163,0.02547,0.056565,0.042872,0.179389,60,0
0.023363,3,417,6,3,0.027514,0.022509,0.037058,0.032053,0.127671,65,0
0.107937,4,447,3,4,0.020717,0.012352,0.031404,0.02304,0.091952,119,0
0.011572,6,1239,3,2,0.038543,0.02373,0.070895,0.056081,0.226146,54,0
0.072037,3,1245,12,3,0.003611,0.003787,0.015141,0.015318,0.039219,48,0
0.051897,7,72,6,2,0.002287,0.002142,0.027256,0.027111,0.081829,15,0
0.147886,0,147,12,4,0.003023,0.000684,0.002734,0.000973,0.000522,5,0
0.090849,2,99,12,4,0.012306,0.00414,0.026447,0.018281,0.057189,39,0
0.081362,11,600,10,5,0.00498,0.000118,0.016158,0.01106,0.045073,14,0
0.095205,11,351,1,1,0.013705,0.01137,0.036968,0.034633,0.116054,5,0
0.000548,8,1557,12,0,0.01002,0.001197,0.008369,0.000455,0.008392,35,0
0.070074,5,1956,12,1,0.010024,0.005756,0.029695,0.025428,0.082339,30,0
0.067132,57,78675,6475,2959,0.168107,0.040699,0.042683,0.084726,0.074461,99,0
0.007932,3,261,3,1,0.007051,0.005975,0.007494,0.006418,0.02491,40,0
0.017663,0,27,11,2,0.010969,0.008425,0.004454,0.00191,0.011581,11,0
0.068748,2,600,17,2,0.002037,0.00187,0.017603,0.013696,0.044773,57,0
0.172277,9,69,15,4,0.053232,0.033659,0.055901,0.036328,0.159508,57,0
0.050872,0,9,19,4,0.010796,0.005645,0.008234,0.003083,0.028482,10,0
0.00333,3,840,11,2,0.000853,0.002684,0.011273,0.007736,0.023236,15,0
0.13463,10,1704,2,1,0.00765,0.007473,0.016927,0.016749,0.058955,69,0
0.015121,0,18,8,3,0.010176,0.003905,0.022564,0.016292,0.075239,4,0
0.02014,4,1317,6,1,0.001324,0.001645,0.012115,0.011793,0.04261,63,0
0.075849,3,1392,0,1,0.006634,0.003103,0.017875,0.014345,0.039741,53,0
0.018812,1,1344,0,7,0.008695,0.000353,0.011306,0.002963,0.01797,9,0
0.009325,8,1845,2,2,0.001369,0.003905,0.001017,0.004258,0.005854,34,0
0.023168,8,894,11,2,0.010094,0.007583,0.021827,0.019315,0.076835,53,0
0.072585,5,312,0,3,0.006409,0.00259,0.006772,0.015773,0.030827,83,0
0.001963,2,711,0,4,0.006413,0.001969,0.014554,0.01011,0.04312,78,0
0.004905,54,79920,6463,2962,0.164496,0.036912,0.027542,0.100044,0.11368,51,0
0.079969,0,1506,15,2,0.010662,0.009762,0.022635,0.021736,0.064129,8,0
0.054374,3,1272,1,1,0.007358,0.004638,0.010687,0.013408,0.0508,37,0
0.003289,1,1845,5,1,0.001574,0.005657,0.002462,0.001622,0.005554,9,0
0.10024,6,1314,3,1,0.049621,0.029872,0.04076,0.02101,0.120289,105,0
0.021165,3,1254,7,1,0.014407,0.009432,0.023375,0.018401,0.067701,38,0
0.068707,0,405,1,1,0.002758,0.006471,0.003868,0.007582,0.015983,33,0
0.062593,7,459,10,2,0.004039,0.003686,0.001786,0.001431,0.019736,21,0
0.056916,3,1227,4,0,0.013787,0.007692,0.037705,0.03161,0.114458,44,0
0.095989,7,75,6,2,0.00531,0.001458,0.02999,0.026138,0.082351,10,0
0.038952,5,27,6,6,0.010019,0.001998,0.000809,0.00883,0.02464,54,0
0.029465,4,528,4,3,0.002693,0.00226,0.011098,0.016051,0.036756,29,0
0.043308,4,423,5,1,0.011418,0.009228,0.009712,0.007522,0.034225,10,0
0.052445,1,1629,6,2,0.007733,0.000945,0.018887,0.027566,0.073437,20,0
0.018177,2,2028,6,3,0.007737,0.003614,0.002439,0.001683,0.00051,15,0
0.015235,50,78603,6469,2961,0.16582,0.038557,0.015427,0.111837,0.15629,114,0
0.059829,4,189,9,1,0.009338,0.008117,0.03475,0.033529,0.106739,55,0
0.034234,7,45,5,0,0.008682,0.006283,0.022802,0.025201,0.09341,26,0
0.016851,5,528,11,0,0.00025,0.004012,0.009653,0.013415,0.037056,72,0
0.12038,2,3,9,2,0.050945,0.031517,0.028645,0.009217,0.077679,42,0
0.001025,7,63,13,2,0.013083,0.007787,0.03549,0.030194,0.110311,25,0
0.048567,4,912,5,0,0.001434,0.004826,0.015983,0.019375,0.058593,30,0
0.082733,3,1776,4,1,0.005363,0.005331,0.010329,0.010362,0.022874,84,0
0.036776,7,90,2,1,0.012463,0.006047,0.04982,0.043403,0.157068,19,0
0.057037,2,48,0,8,0.015329,0.003456,0.029181,0.017308,0.057711,44,0
0.066524,11,453,2,1,0.008003,0.000802,0.018892,0.010087,0.045595,19,0
0.052681,11,498,11,3,0.016728,0.010686,0.039702,0.03366,0.116576,0,0
0.148434,8,1704,0,4,0.013043,0.000513,0.011103,0.001428,0.008914,30,0
0.077812,5,2103,0,5,0.013047,0.005072,0.032429,0.024455,0.082861,25,0
0.080754,57,78528,6463,2963,0.17113,0.040015,0.045417,0.085699,0.073939,104,0
0.155818,3,114,15,3,0.004028,0.006659,0.00476,0.007391,0.024388,45,0
0.130223,0,120,1,2,0.013992,0.007741,0.007188,0.000937,0.011059,16,0
0.079138,2,453,5,2,0.00506,0.002554,0.020337,0.012723,0.045295,62,0
0.024391,9,78,3,0,0.056255,0.032975,0.058635,0.035355,0.16003,52,0
0.097014,0,138,7,0,0.007773,0.006329,0.0055,0.004056,0.02796,15,0
0.144556,3,987,1,2,0.003876,0.003368,0.014007,0.006763,0.023758,20,0
0.013256,10,1851,10,3,0.010673,0.006789,0.019661,0.015776,0.059477,74,0
0.132765,0,165,4,1,0.007153,0.004589,0.01983,0.017265,0.074717,9,0
0.009487,9,501,2,9,0.007326,0.004258,0.010289,0.007221,0.012116,25,0
0.004356,9,450,11,5,0.001399,0.00723,0.010521,0.016352,0.058865,44,0
0.091397,6,1656,0,4,0.002286,0.002943,0.018078,0.018736,0.048797,74,0
0.020775,3,2055,0,3,0.002282,0.001616,0.003248,0.007147,0.02515,69,0
0.023717,55,78576,6463,2955,0.155801,0.036559,0.016236,0.103007,0.13165,60,0
0.098781,1,162,15,5,0.019357,0.010115,0.033941,0.024699,0.082099,1,0
0.073186,2,72,1,6,0.001337,0.004285,0.021993,0.016371,0.06877,28,0
0.022101,0,501,5,6,0.010269,0.00601,0.008844,0.004585,0.012416,18,0
0.081428,7,30,3,8,0.040926,0.029519,0.029454,0.018047,0.102319,96,0
0.039977,2,90,7,8,0.023102,0.009785,0.034681,0.021364,0.085671,29,0
0.087519,1,939,1,6,0.011453,0.006824,0.015174,0.010545,0.033953,24,0
0.043781,8,1803,10,5,0.004656,0.003333,0.00952,0.001532,0.001766,30,0
0.075728,2,117,4,7,0.022482,0.008045,0.049011,0.034573,0.132428,35,0
0.013843,0,951,9,4,0.008725,0.011488,0.02081,0.023573,0.070981,19,0
0.08191,3,2157,2,5,0.00504,0.001315,0.007789,0.011515,0.036681,49,0
0.011288,6,2556,2,6,0.005044,0.005874,0.013537,0.014368,0.037266,44,0
0.01423,46,78075,6465,2964,0.163127,0.040817,0.026525,0.095786,0.119534,85,0
0.089294,8,339,13,4,0.012031,0.005857,0.023652,0.017478,0.069983,26,0
0.063699,11,573,1,3,0.005989,0.008543,0.011704,0.00915,0.056654,3,0
0.012614,9,0,7,3,0.002943,0.001752,0.001445,0.002636,0.0003,43,0
0.090915,2,531,5,1,0.048252,0.033777,0.039743,0.025268,0.114435,71,0
0.03049,11,591,9,1,0.015776,0.005527,0.024392,0.014143,0.073555,4,0
0.078032,8,1440,1,3,0.004127,0.002566,0.004885,0.003324,0.021837,1,0
0.053268,1,2304,8,4,0.00267,0.007591,0.000769,0.005689,0.013882,55,0
0.066241,11,618,2,2,0.015156,0.003787,0.038722,0.027352,0.120312,10,0
0.095753,3,1206,11,1,0.003685,0.010173,0.028599,0.035088,0.107662,30,0
0.025131,6,1605,11,2,0.003681,0.005614,0.007273,0.009205,0.033715,25,0
0.028073,46,79026,6474,2960,0.154402,0.029329,0.005715,0.119359,0.190515,104,0
0.103137,8,612,4,0,0.020756,0.017345,0.044462,0.041051,0.140964,45,0
0.077542,11,378,10,1,0.002736,0.002945,0.032514,0.032723,0.127635,16,0
0.026457,9,951,16,1,0.011668,0.01324,0.019365,0.020937,0.071281,62,0
0.077072,2,420,14,3,0.039527,0.022289,0.018933,0.001695,0.043454,52,0
0.044333,11,360,18,3,0.024501,0.017015,0.045202,0.037716,0.144536,15,0
0.091875,8,489,10,1,0.012852,0.014054,0.025695,0.026897,0.092818,20,0
0.039425,1,1353,1,0,0.006055,0.003897,0.020041,0.017884,0.057099,74,0
0.080084,11,333,7,2,0.023881,0.015275,0.059532,0.050925,0.191293,9,0
0.070622,3,399,0,1,0.000004,0.004559,0.021326,0.025883,0.073947,5,0
0.06768,49,80232,6463,2959,0.158087,0.039502,0.034314,0.084271,0.082853,134,0
0.007384,5,1818,15,1,0.017071,0.007172,0.015863,0.005963,0.033302,75,0
0.018211,8,1584,1,2,0.000949,0.007228,0.003915,0.002365,0.019973,46,0
0.069296,6,2157,5,2,0.007983,0.003067,0.009234,0.014151,0.036381,92,0
0.172825,1,1626,3,4,0.043212,0.032462,0.047532,0.036783,0.151116,22,0
0.05142,8,1566,7,4,0.020816,0.006842,0.016603,0.002628,0.036874,45,0
0.003878,5,717,1,2,0.009167,0.003881,0.002904,0.008191,0.014844,50,0
0.135178,2,147,10,1,0.00237,0.006276,0.008558,0.017204,0.050563,104,0
0.015669,8,1539,4,3,0.020196,0.005102,0.030933,0.015837,0.083631,39,0
0.002942,52,80631,6463,2958,0.158083,0.034943,0.012988,0.110154,0.1568,129,0
0.078006,2,2217,15,2,0.017075,0.011731,0.037189,0.031846,0.107249,70,0
0.052411,5,1983,1,3,0.000945,0.002669,0.025241,0.023518,0.09392,41,0
0.001326,3,2556,5,3,0.007987,0.007626,0.012092,0.011732,0.037566,87,0
0.102203,4,2025,3,5,0.043208,0.027903,0.026206,0.0109,0.077169,27,0
0.019202,5,1965,7,5,0.02082,0.011401,0.037929,0.028511,0.110821,40,0
0.066744,2,1116,1,3,0.009171,0.00844,0.018422,0.017692,0.059103,45,0
0.064556,5,252,10,2,0.002374,0.001717,0.012768,0.008679,0.023384,99,0
0.054953,5,1938,4,4,0.0202,0.009661,0.052259,0.04172,0.157578,34,0
0.075064,54,78414,6478,2960,0.175158,0.046674,0.050177,0.078308,0.049551,59,0
0.049469,57,78648,6464,2961,0.157138,0.032274,0.038229,0.086636,0.06288,88,0
0.001616,55,78075,6458,2961,0.16607,0.042569,0.02508,0.098422,0.119234,42,0
0.105145,48,78606,6460,2963,0.114875,0.00704,0.013218,0.121054,0.233969,156,0
0.01626,57,78666,6456,2963,0.178903,0.046344,0.050917,0.081643,0.045979,89,0
0.063802,54,79515,6464,2961,0.167254,0.043383,0.03141,0.092462,0.097697,84,0
0.067498,47,80379,6473,2960,0.160457,0.033226,0.025756,0.101475,0.133416,30,0
0.052011,57,78693,6467,2962,0.178283,0.044604,0.065247,0.068434,0.000778,95,0
0.025595,3,234,14,1,0.01802,0.0144,0.011948,0.008328,0.013329,29,0
0.07668,1,339,20,1,0.009088,0.004105,0.025097,0.020114,0.069683,17,0
0.180209,6,192,18,3,0.060283,0.039634,0.063395,0.042746,0.184418,97,0
0.058804,3,252,22,3,0.003745,0.00033,0.00074,0.003335,0.003572,30,0
0.011262,0,1101,14,1,0.007904,0.003291,0.018767,0.014154,0.048146,25,0
0.142562,7,1965,5,0,0.014701,0.013448,0.024421,0.023167,0.083865,29,0
0.023053,3,279,11,2,0.003125,0.00207,0.01507,0.009874,0.050329,36,0
0.051085,2,573,6,0,0.008932,0.010295,0.013149,0.011786,0.056354,46,0
0.154614,9,42,4,2,0.042263,0.025234,0.051447,0.034418,0.171089,68,0
0.033209,0,18,8,2,0.021765,0.01407,0.012688,0.004993,0.016901,1,0
0.014333,3,867,0,0,0.010116,0.011109,0.006819,0.005826,0.034817,4,0
0.116967,10,1731,9,1,0.003319,0.000952,0.012473,0.014839,0.070536,58,0
0.002542,0,45,3,1,0.021145,0.01233,0.027018,0.018202,0.063658,7,0
0.103529,7,531,2,2,0.051195,0.035529,0.038298,0.022632,0.114735,114,0
0.017876,2,591,2,2,0.012833,0.003775,0.025837,0.016779,0.073255,47,0
0.065418,1,1440,6,0,0.001184,0.000814,0.00633,0.00596,0.021537,42,0
0.065882,8,2304,15,1,0.005613,0.009343,0.000676,0.003053,0.014182,12,0
0.053627,2,618,9,1,0.012213,0.002035,0.040167,0.029988,0.120012,53,0
0.121405,9,60,4,0,0.064028,0.039304,0.064135,0.039411,0.18799,67,0
0.168947,6,909,4,2,0.052379,0.036343,0.044628,0.028592,0.136272,72,0
0.037647,1,1773,13,3,0.045582,0.026186,0.038974,0.019579,0.100553,126,0
0.157156,9,87,7,1,0.063408,0.037564,0.078465,0.05262,0.234747,61,0
0.047542,3,849,8,2,0.011649,0.002961,0.019507,0.010819,0.051718,5,0
0.083758,10,1713,17,3,0.018446,0.013118,0.025161,0.019832,0.087437,59,0
0.035751,0,27,11,1,0.00062,0.00174,0.01433,0.013209,0.046757,6,0
0.1313,7,864,9,1,0.006797,0.010157,0.005654,0.009013,0.035719,54,0
0.011791,3,822,3,1,0.011029,0.001221,0.033837,0.024028,0.098475,11,0
0.119509,10,1686,6,2,0.017826,0.011378,0.039491,0.033041,0.134194,65,0
0.022334,6,915,4,4,0.011637,0.028061,0.024997,0.008574,0.036795,58,0
0.058687,6,4704,16,2,0.019333,0.036552,0.036104,0.018886,0.050092,7,0
0.006625,1,315,14,1,0.015628,0.019134,0.009134,0.005629,0.013541,8,0
0.0097,2,4521,8,3,0.035949,0.042753,0.013684,0.006881,0.001112,12,0
0.027456,4,6744,11,4,0.055116,0.049613,0.011876,0.006372,0.05097,60,0
0.103532,2,1191,3,1,0.049904,0.053278,0.015028,0.011656,0.001216,5,0
0.002547,2,81,1,4,0.072934,0.061776,0.015661,0.004502,0.061928,35,0
0.01423,5,3510,1,2,0.044404,0.03922,0.002274,0.007459,0.002418,22,0
0.104262,0,1788,14,6,0.026461,0.03452,0.020252,0.012194,0.027513,93,0
0.047022,3,564,9,1,0.001774,0.014533,0.015734,0.000572,0.034145,60,0
0.03573,6,3915,11,2,0.069638,0.068067,0.000489,0.001083,0.036985,41,0
0.069691,6,4287,15,3,0.065646,0.067988,0.00855,0.006209,0.011184,7,0
0.060148,1,3201,24,2,0.04103,0.044344,0.004741,0.001428,0.011961,30,0
0.014497,2,1434,13,2,0.030178,0.034949,0.006932,0.002163,0.003997,21,0
0.020677,7,1866,3,2,0.064884,0.072605,0.016297,0.008577,0.006675,11,0
0.051625,5,3054,4,3,0.00693,0.005055,0.006928,0.008804,0.022334,20,0
0.137957,2,621,2,2,0.020326,0.037686,0.041966,0.024606,0.092662,48,0
0.030722,5,1791,12,0,0.036734,0.047045,0.02028,0.00997,0.026365,38,0
0.011675,7,438,5,1,0.068433,0.068982,0.00729,0.006741,0.012092,26,0
0.086347,5,1029,8,2,0.044186,0.049039,0.015038,0.010186,0.013429,23,0
0.027709,3,57,3,1,0.062673,0.063025,0.003943,0.003592,0.025119,31,0
0.070429,7,3723,20,1,0.039595,0.050611,0.028558,0.017543,0.042901,23,0
0.074545,1,2478,8,1,0.04822,0.054381,0.026836,0.020675,0.048826,14,0
0.081021,0,5619,12,6,0.007696,0.008491,0.011107,0.010312,0.013297,65,0
0.015709,5,1230,18,3,0.003991,0.008927,0.015863,0.002945,0.023254,50,0
0.012634,4,3606,4,1,0.024312,0.014692,0.011313,0.001693,0.035683,70,0
0.04979,2,5829,15,0,0.043479,0.021552,0.036873,0.014946,0.087765,2,0
0.125866,4,276,1,5,0.038267,0.025217,0.009969,0.003082,0.035579,53,0
0.024881,4,834,5,8,0.061297,0.033715,0.040658,0.013076,0.098723,93,0
0.036564,1,2595,3,6,0.032767,0.011159,0.022723,0.001115,0.039213,80,0
0.126596,6,873,10,2,0.014824,0.006459,0.004745,0.00362,0.009282,35,0
0.024688,9,1479,5,5,0.013411,0.013528,0.009263,0.009146,0.00265,2,0
0.058064,0,3000,15,2,0.058001,0.040006,0.025486,0.007491,0.07378,17,0
0.047357,0,3372,11,7,0.054009,0.039927,0.016447,0.002365,0.047979,51,0
0.082482,5,4116,20,2,0.029393,0.016283,0.020256,0.007146,0.048756,88,0
0.007837,4,519,9,2,0.018541,0.006888,0.018065,0.006411,0.040792,37,0
0.043011,1,951,1,6,0.053247,0.044544,0.0087,0.000003,0.04347,69,0
0.073959,1,3969,0,1,0.004707,0.023006,0.018069,0.00023,0.014461,78,0
0.160291,4,294,2,2,0.008689,0.009625,0.016969,0.016032,0.055867,10,0
0.053056,1,876,8,4,0.025097,0.018984,0.004717,0.001396,0.01043,20,0
0.010659,1,1353,1,3,0.056796,0.040921,0.017707,0.001833,0.048887,84,0
0.108681,1,114,4,2,0.032549,0.020978,0.009959,0.001612,0.023366,35,0
0.050043,3,858,1,5,0.051036,0.034964,0.021054,0.004982,0.061914,27,0
0.092763,1,4638,16,3,0.027958,0.02255,0.003561,0.008969,0.006106,35,0
0.096879,5,1563,12,3,0.036583,0.02632,0.001839,0.012101,0.012031,44,0
0.065312,5,4389,30,3,0.003705,0.017418,0.02697,0.013257,0.036551,15,0
0.068387,4,9225,8,5,0.016616,0.006201,0.02242,0.012005,0.04898,5,0
0.031231,2,11448,27,6,0.035783,0.013061,0.04798,0.025258,0.101062,67,0
0.044845,4,5895,13,1,0.030571,0.016726,0.021076,0.00723,0.048876,12,0
0.05614,4,4785,17,2,0.053601,0.025224,0.051765,0.023388,0.11202,28,0
0.044457,1,8214,15,0,0.025071,0.002668,0.03383,0.011427,0.05251,15,0
0.045575,6,6492,2,8,0.007128,0.002032,0.015852,0.006692,0.022579,100,0
0.105709,9,4140,7,1,0.021107,0.022019,0.02037,0.019458,0.015947,67,0
0.022957,0,8619,27,4,0.050305,0.031515,0.036593,0.017803,0.087077,48,0
0.128378,0,8991,1,1,0.046313,0.031436,0.027554,0.012677,0.061276,14,0
0.001461,5,1503,8,4,0.021697,0.007792,0.031363,0.017458,0.062053,23,0
0.073184,4,6138,3,4,0.010845,0.001603,0.029172,0.016723,0.054089,28,0
0.03801,1,6570,13,0,0.045551,0.036053,0.019807,0.010309,0.056767,4,0
0.007062,1,1650,12,5,0.012403,0.031497,0.029176,0.010082,0.027758,13,0
0.07927,4,5325,14,4,0.000993,0.001134,0.005862,0.00572,0.04257,55,0
0.027965,1,6495,4,2,0.017401,0.010493,0.015824,0.008916,0.023727,45,0
0.070362,1,4266,11,3,0.0491,0.03243,0.028814,0.012145,0.062184,19,0
0.02766,1,5733,8,4,0.024853,0.012487,0.021066,0.0087,0.036663,30,0
0.030978,3,4761,13,1,0.04334,0.026473,0.032161,0.015294,0.075211,38,0
0.011742,1,981,4,3,0.020262,0.014059,0.007546,0.001343,0.007191,30,0
0.015858,5,7182,24,3,0.028887,0.017829,0.009268,0.001789,0.001266,21,0
0.003075,1,4836,22,2,0.020321,0.023619,0.00455,0.001252,0.012429,20,0
0.034081,3,7059,3,3,0.039488,0.030479,0.02101,0.012001,0.064511,52,0
0.110157,1,1506,17,2,0.034276,0.034144,0.005894,0.006027,0.012325,3,0
0.009172,1,396,13,5,0.057306,0.042642,0.024795,0.010131,0.075469,43,0
0.020855,4,3825,15,3,0.028776,0.020086,0.00686,0.00183,0.015959,30,0
0.110887,1,2103,28,5,0.010833,0.015386,0.011118,0.006565,0.013972,85,0
0.040397,4,249,23,2,0.017402,0.004601,0.0066,0.006201,0.020604,52,0
0.042355,5,4230,3,1,0.05401,0.048933,0.009623,0.004546,0.050526,33,0
0.063066,5,4602,29,4,0.050018,0.048854,0.000584,0.00058,0.024725,1,0
