"entropy","gray level threshold","no of black pixels","no of interior contours","no of exterior contours","no vertical slope components","no horizontal slope components","no positive slope components","no negative slope components","slant","height","class"
0.001964,45,171183,13128,4779,0.032995,0.184405,0.049721,0.101687,0.157345,48,0
0.067799,2,48618,1301,59,0.003155,0.009504,0.005376,0.007282,0.00286,1,0
0.003935,0,3975,697,189,0.002126,0.001272,0.001079,0.001934,0.00255,11,0
0.010677,49,170583,13129,4785,0.023031,0.170387,0.045465,0.10189,0.157151,85,0
0.095833,2,61245,1514,527,0.004437,0.00783,0.005297,0.006969,0.000037,7,0
0.073071,55,168852,13128,4781,0.044937,0.210001,0.061226,0.103838,0.159652,1,0
0.025085,1,9438,1802,1251,0.004768,0.002769,0.002122,0.005416,0.004979,0,0
0.020448,3,44724,1031,69,0.002707,0.007223,0.00602,0.003908,0.002199,6,0
0.075385,55,170022,13127,4786,0.024451,0.172857,0.037947,0.110458,0.203917,194,0
0.051809,1,14997,930,995,0.002558,0.001354,0.001835,0.002078,0.002737,19,0
0.023559,50,171579,13129,4787,0.040781,0.198585,0.048938,0.108866,0.217328,190,0
0.015479,1,68307,1604,687,0.006555,0.00545,0.007456,0.004549,0.005443,7,0
0.051424,56,113136,9612,5281,0.041354,0.186848,0.053297,0.092197,0.124732,135,0
0.031647,3,23970,2391,1280,0.006585,0.009743,0.009023,0.007306,0.003977,18,0
0.021784,0,16851,3864,1621,0.004678,0.004799,0.001667,0.00781,0.006208,36,0
0.001642,48,115992,9615,5281,0.039413,0.175608,0.042394,0.093799,0.156687,18,0
0.068121,5,6573,2212,561,0.003263,0.000707,0.001951,0.000606,0.002202,29,0
0.003613,3,51216,4210,691,0.008544,0.007525,0.006248,0.009822,0.003208,41,0
0.010355,52,115392,9616,5287,0.029449,0.16159,0.038138,0.094002,0.156493,55,0
0.096155,5,6054,1999,1029,0.001981,0.000967,0.00203,0.000919,0.000695,23,0
0.073393,58,113661,9615,5283,0.051355,0.201204,0.053899,0.09595,0.158994,29,0
0.025407,2,45753,5315,1753,0.011186,0.011566,0.009449,0.013304,0.005637,30,0
0.02077,0,10467,2482,571,0.003711,0.001574,0.001307,0.00398,0.002857,24,0
0.075707,58,114831,9614,5288,0.030869,0.16406,0.03062,0.10257,0.203259,164,0
0.052131,2,40194,4443,1497,0.008976,0.010151,0.009162,0.009966,0.003395,11,0
0.023881,53,116388,9616,5289,0.047199,0.189788,0.041611,0.100978,0.21667,160,0
0.015801,4,13116,1909,185,0.000137,0.003347,0.000129,0.003339,0.006101,23,0
0.083071,53,137106,12003,4001,0.034769,0.196591,0.06232,0.099503,0.120755,117,0
0.02964,56,129987,13476,3660,0.036676,0.191647,0.054964,0.100007,0.13094,171,0
0.053066,8,2856,3,0,0.001941,0.01124,0.010903,0.001602,0.031955,117,0
0.016697,51,119709,11824,4720,0.038091,0.186141,0.055248,0.092803,0.12253,164,0
0.055037,53,164352,13822,4590,0.03281,0.194373,0.059545,0.102019,0.12794,176,0
0.061779,4,2256,4,6,0.011905,0.025258,0.015159,0.001805,0.031761,80,0
0.044731,51,107082,11611,4252,0.039373,0.187815,0.055327,0.093116,0.125427,158,0
0.021969,2,525,3,2,0.010001,0.014356,0.000602,0.003753,0.034262,164,0
0.026017,54,158889,14927,3528,0.030168,0.198414,0.062746,0.105501,0.130369,165,0
0.030654,56,123603,12094,4710,0.037643,0.188422,0.054604,0.096177,0.127589,159,0
0.024283,2,1695,2,7,0.010485,0.022788,0.022677,0.010373,0.078527,29,0
0.000707,54,153330,14055,3784,0.032378,0.196999,0.062459,0.102163,0.128127,146,0
0.027543,3,3252,4,8,0.005845,0.00294,0.011686,0.008781,0.091938,25,0
0.035623,52,100020,11521,5466,0.041491,0.190195,0.053168,0.095536,0.130833,158,0
0.053431,3,7119,1473,341,0.001907,0.004944,0.007356,0.000504,0.010185,54,0
0.030005,45,139962,12006,4001,0.032828,0.185351,0.051417,0.101105,0.15271,0,0
0.099768,2,17397,179,719,0.003322,0.01045,0.007072,0.0067,0.001775,47,0
0.028034,0,27246,1819,589,0.001959,0.002218,0.002775,0.002516,0.007185,59,0
0.021292,49,139362,12007,4007,0.022864,0.171333,0.047161,0.101308,0.152516,37,0
0.127802,2,30024,392,251,0.004604,0.008776,0.006993,0.006387,0.004672,41,0
0.10504,55,137631,12006,4003,0.04477,0.210947,0.062922,0.103256,0.155017,47,0
0.057054,1,21783,2924,473,0.004601,0.001823,0.000426,0.005998,0.009614,48,0
0.052417,3,13503,91,709,0.002874,0.008169,0.007716,0.003326,0.006834,42,0
0.107354,55,138801,12005,4008,0.024284,0.173803,0.039643,0.109876,0.199282,146,0
0.083778,1,16224,2052,217,0.002391,0.000408,0.000139,0.00266,0.007372,29,0
0.055528,50,140358,12007,4009,0.040614,0.199531,0.050634,0.108284,0.212693,142,0
0.047448,1,37086,482,1465,0.006722,0.006396,0.009152,0.003967,0.010078,41,0
0.023426,48,132843,13479,3660,0.034735,0.180407,0.044061,0.101609,0.162895,54,0
0.046337,5,10278,1652,1060,0.001415,0.005506,0.000284,0.007204,0.00841,7,0
0.025397,3,34365,346,930,0.003866,0.002726,0.004581,0.002012,0.003,5,0
0.032139,52,132243,13480,3666,0.024771,0.166389,0.039805,0.101812,0.162701,91,0
0.074371,5,22905,1865,592,0.002697,0.003832,0.000363,0.006891,0.005513,13,0
0.051609,58,130512,13479,3662,0.046677,0.206003,0.055566,0.10376,0.165202,7,0
0.003623,2,28902,1451,132,0.006508,0.006767,0.007782,0.005494,0.000571,6,0
0.001014,0,6384,1382,1050,0.000967,0.003225,0.00036,0.00383,0.003351,12,0
0.053923,58,131682,13478,3667,0.026191,0.168859,0.032287,0.11038,0.209467,200,0
0.030347,2,23343,579,124,0.004298,0.005352,0.007495,0.002156,0.002813,25,0
0.002097,53,133239,13480,3668,0.042521,0.194587,0.043278,0.108788,0.222878,196,0
0.005983,4,29967,1955,1806,0.004815,0.001452,0.001796,0.004471,0.000107,13,0
0.069763,43,122565,11827,4720,0.03615,0.174901,0.044345,0.094405,0.154485,47,0
0.001971,45,167208,13825,4590,0.030869,0.183133,0.048642,0.103621,0.159895,59,0
0.008713,4,600,1,6,0.009964,0.014018,0.004256,0.000203,0.000194,37,0
0.097797,43,109938,11614,4252,0.037432,0.176575,0.044424,0.094718,0.157382,41,0
0.075035,10,2331,0,2,0.011942,0.025596,0.011505,0.002151,0.002307,47,0
0.027049,46,161745,14930,3528,0.028227,0.187174,0.051843,0.107103,0.162324,48,0
0.022412,48,126459,12097,4710,0.035702,0.177182,0.043701,0.097779,0.159544,42,0
0.077349,10,1161,1,7,0.008544,0.011548,0.011774,0.008771,0.046572,146,0
0.053773,46,156186,14058,3784,0.030437,0.185759,0.051556,0.103765,0.160082,29,0
0.025523,5,396,1,8,0.007786,0.01418,0.000783,0.007179,0.059983,142,0
0.017443,44,102876,11524,5466,0.03955,0.178955,0.042265,0.097138,0.162788,41,0
0.071734,2,44643,1998,130,0.005281,0.008232,0.004297,0.009216,0.00541,12,0
0.078476,47,121965,11828,4726,0.026186,0.160883,0.040089,0.094608,0.154291,84,0
0.028034,0,12627,213,468,0.001282,0.001674,0.000079,0.000313,0.002897,6,0
0.005272,53,120234,11827,4722,0.048092,0.200497,0.05585,0.096556,0.156792,0,0
0.042714,3,39180,3103,1192,0.007923,0.012273,0.007498,0.012698,0.007839,1,0
0.047351,5,3894,270,10,0.000448,0.002281,0.000644,0.003374,0.005059,5,0
0.007586,53,121404,11826,4727,0.027606,0.163353,0.032571,0.103176,0.201057,193,0
0.01599,3,33621,2231,936,0.005713,0.010858,0.007211,0.00936,0.005597,18,0
0.04424,48,122961,11828,4728,0.043936,0.189081,0.043562,0.101584,0.214468,189,0
0.05232,1,19689,303,746,0.0034,0.004054,0.00208,0.002733,0.008303,6,0
0.006742,49,166608,13826,4596,0.020905,0.169115,0.044386,0.103824,0.159701,96,0
0.099768,2,57270,2211,338,0.006563,0.006558,0.004218,0.008903,0.002513,18,0
0.077006,55,164877,13825,4592,0.042811,0.208729,0.060147,0.105772,0.162202,12,0
0.02902,1,5463,1105,1062,0.002642,0.004041,0.003201,0.003482,0.002429,11,0
0.024383,3,40749,1728,120,0.004833,0.005951,0.004941,0.005842,0.000351,17,0
0.07932,55,166047,13824,4597,0.022325,0.171585,0.036868,0.112392,0.206467,205,0
0.055744,1,11022,233,806,0.000432,0.002626,0.002914,0.000144,0.000187,30,0
0.027494,50,167604,13826,4598,0.038655,0.197313,0.047859,0.1108,0.219878,201,0
0.019414,1,64332,2301,876,0.008681,0.004178,0.006377,0.006483,0.002893,18,0
0.10651,47,109338,11615,4258,0.027468,0.162557,0.040168,0.094921,0.157188,78,0
0.083748,6,1731,1,4,0.021906,0.039614,0.015761,0.001948,0.002501,84,0
0.035762,50,161145,14931,3534,0.018263,0.173156,0.047587,0.107306,0.16213,85,0
0.031125,52,125859,12098,4716,0.025738,0.163164,0.039445,0.097982,0.15935,79,0
0.086062,6,561,2,1,0.00142,0.00247,0.007518,0.008568,0.046766,109,0
0.062486,50,155586,14059,3790,0.020473,0.171741,0.0473,0.103968,0.159888,66,0
0.034236,1,996,0,2,0.01775,0.028198,0.003473,0.006976,0.060177,105,0
0.026156,48,102276,11525,5472,0.029586,0.164937,0.038009,0.097341,0.162594,78,0
0.022762,53,107607,11614,4254,0.049374,0.202171,0.055929,0.096869,0.159689,6,0
0.070748,3,51807,3316,724,0.009205,0.010599,0.007419,0.012385,0.004942,7,0
0.075385,5,16521,483,458,0.00173,0.000607,0.000723,0.003061,0.002162,1,0
0.020448,53,108777,11613,4259,0.028888,0.165027,0.03265,0.103489,0.203954,187,0
0.044024,3,46248,2444,468,0.006995,0.009184,0.007132,0.009047,0.0027,12,0
0.072274,48,110334,11615,4260,0.045218,0.190755,0.043641,0.101897,0.217365,183,0
0.080354,1,7062,90,1214,0.002118,0.00238,0.002159,0.00242,0.005406,0,0
0.047986,56,159414,14930,3530,0.040169,0.21277,0.063348,0.109254,0.164631,1,0
0.052623,58,124128,12097,4712,0.047644,0.202778,0.055206,0.09993,0.161851,5,0
0.002314,0,1170,1,5,0.020486,0.037144,0.023279,0.00662,0.044265,193,0
0.021262,56,153855,14058,3786,0.042379,0.211355,0.063061,0.105916,0.162389,18,0
0.049512,5,2727,1,6,0.004156,0.011416,0.012288,0.005028,0.057676,189,0
0.057592,54,100545,11524,5468,0.051492,0.204551,0.05377,0.099289,0.165095,6,0
0.004637,2,35286,2833,1182,0.007475,0.009992,0.008142,0.009324,0.00278,6,0
0.0503,56,160584,14929,3535,0.019683,0.175626,0.040069,0.115874,0.208896,194,0
0.026724,0,5559,872,256,0.00221,0.001415,0.000287,0.003338,0.002242,19,0
0.001526,51,162141,14931,3536,0.036013,0.201354,0.05106,0.114282,0.222307,190,0
0.009606,2,58869,3406,1938,0.011323,0.008219,0.009578,0.009965,0.000464,7,0
0.054937,58,125298,12096,4717,0.027158,0.165634,0.031927,0.10655,0.206116,188,0
0.031361,2,29727,1961,926,0.005265,0.008577,0.007855,0.005986,0.000538,13,0
0.003111,53,126855,12098,4718,0.043488,0.191362,0.042918,0.104958,0.219527,184,0
0.004969,4,23583,573,756,0.003848,0.001773,0.001436,0.000641,0.003244,1,0
0.023576,56,155025,14057,3791,0.021893,0.174211,0.039782,0.112536,0.206654,175,0
0.051826,5,1557,2,1,0.01633,0.025728,0.010991,0.001592,0.013411,4,0
0.059906,54,101715,11523,5473,0.031006,0.167407,0.030491,0.105909,0.20936,187,0
0.02825,51,156582,14059,3792,0.038223,0.199939,0.050773,0.110944,0.220065,171,0
0.03633,2,53310,2534,1682,0.009113,0.006804,0.009291,0.006627,0.002706,12,0
0.00808,49,103272,11525,5474,0.047336,0.193135,0.041482,0.104317,0.222771,183,0
0.160774,7,3348,16,3,0.009003,0.018384,0.013868,0.004487,0.007854,16,0
0.029027,4,1050,19,1,0.010344,0.00186,0.000027,0.008457,0.004347,30,0
0.07793,0,1536,24,3,0.055358,0.040521,0.013926,0.000911,0.049112,58,0
0.019744,1,1491,0,2,0.007371,0.004318,0.006844,0.003791,0.018361,1,0
0.110216,3,1239,15,1,0.031448,0.037224,0.004869,0.010645,0.032923,70,0
0.165513,0,2124,27,7,0.039807,0.032861,0.000216,0.00673,0.030627,119,0
0.061103,0,48,2,1,0.017756,0.008394,0.007056,0.002306,0.029352,14,0
0.154101,4,1473,16,6,0.012853,0.030194,0.015868,0.001473,0.00492,3,0
0.064073,2,372,9,5,0.067522,0.057528,0.00619,0.003804,0.057622,105,0
0.063482,69,135243,9757,3148,0.011871,0.04708,0.174088,0.209296,0.588074,190,0
0.07292,3,726,28,4,0.017017,0.024475,0.0015,0.005958,0.027469,12,0
0.064786,4,1203,7,2,0.011443,0.018765,0.003933,0.011254,0.016684,15,0
0.008756,1,318,0,10,0.052641,0.035567,0.012487,0.004588,0.048719,50,0
0.065372,0,1365,1,3,0.021909,0.025779,0.00347,0.00734,0.023621,8,0
0.093718,3,474,6,7,0.007541,0.009606,0.005889,0.007954,0.000345,24,0
0.048211,2,249,17,0,0.077747,0.064067,0.01116,0.00252,0.070971,44,0
0.097667,68,123762,10945,1513,0.00975,0.04373,0.173702,0.207682,0.587449,185,0
0.016426,70,127842,9741,2792,0.011978,0.046203,0.173316,0.20754,0.584127,191,0
0.022566,4,1695,17,0,0.015097,0.017699,0.002439,0.005042,0.016933,15,0
0.08078,2,114,2,13,0.047358,0.042067,0.003666,0.001624,0.039317,5,0
0.117609,1,819,4,2,0.010854,0.010073,0.008127,0.008909,0.006238,10,0
0.018125,4,612,3,1,0.001547,0.0028,0.005302,0.000954,0.002356,8,0
0.123581,0,1890,17,1,0.023918,0.017409,0.005874,0.000635,0.020573,12,0
0.189801,3,2298,3,2,0.019347,0.020244,0.013841,0.012944,0.003507,46,0
0.082844,7,1812,8,0,0.064361,0.058905,0.000058,0.005398,0.041258,74,0
0.14103,8,1857,16,1,0.016374,0.022702,0.007024,0.000696,0.010507,17,0
0.050558,4,2109,1,4,0.022445,0.01884,0.018737,0.015132,0.040777,86,0
0.004739,7,1224,11,10,0.04881,0.051245,0.013652,0.011217,0.022773,135,0
0.099671,7,3300,18,4,0.026759,0.026778,0.006812,0.006793,0.021498,30,0
0.006673,3,1875,0,9,0.00385,0.01181,0.002,0.00596,0.002934,13,0
0.096701,5,3720,7,8,0.076525,0.075912,0.007678,0.008291,0.049768,121,0
0.097292,62,138591,9773,3151,0.020874,0.065464,0.16022,0.204809,0.58022,206,0
0.087854,4,2622,12,7,0.008014,0.006091,0.012368,0.010445,0.035323,4,0
0.095988,3,2145,9,5,0.00244,0.000381,0.017801,0.015741,0.024538,1,0
0.16953,6,3666,16,13,0.061644,0.053951,0.001381,0.009075,0.040865,66,0
0.095402,7,1983,17,6,0.012906,0.007395,0.017338,0.011827,0.031475,24,0
0.067056,4,2874,10,10,0.001462,0.008778,0.019757,0.012441,0.008199,40,0
0.112563,5,3597,33,3,0.08675,0.082451,0.002708,0.007007,0.063117,60,0
0.063107,61,127110,10961,1516,0.018753,0.062114,0.159834,0.203195,0.579595,201,0
0.1772,63,131190,9757,2795,0.020981,0.064587,0.159448,0.203053,0.576273,207,0
0.138208,3,1653,1,3,0.006094,0.000685,0.016307,0.009529,0.024787,1,0
0.079994,5,3462,18,16,0.056361,0.060451,0.010202,0.006111,0.031463,21,0
0.043165,6,2529,12,1,0.019857,0.028457,0.021995,0.013396,0.001616,26,0
0.142649,3,2736,13,4,0.007456,0.021184,0.01917,0.005441,0.01021,8,0
0.037193,7,1458,1,4,0.032921,0.035793,0.007994,0.005122,0.012719,28,0
0.106957,4,486,5,2,0.045014,0.038661,0.013899,0.007546,0.044765,28,0
0.048771,5,441,19,1,0.002973,0.002458,0.006817,0.012248,0.014014,29,0
0.139243,1,189,4,2,0.041792,0.039084,0.004896,0.002188,0.03727,40,0
0.19454,4,1074,8,8,0.029463,0.031001,0.000189,0.001727,0.02628,89,0
0.09013,4,1002,21,2,0.007412,0.006534,0.007029,0.006151,0.025005,16,0
0.183128,0,423,3,7,0.023197,0.032054,0.015841,0.006984,0.000573,33,0
0.0931,2,1422,10,6,0.057178,0.055668,0.006163,0.004653,0.053275,75,0
0.092509,65,136293,9776,3149,0.001527,0.04522,0.174061,0.217753,0.583727,160,0
0.101947,1,324,9,5,0.027361,0.026335,0.001473,0.002499,0.031816,42,0
0.093813,0,153,12,3,0.021787,0.020625,0.00396,0.002797,0.021031,45,0
0.020271,3,1368,19,11,0.042297,0.033707,0.01246,0.003869,0.044372,20,0
0.094399,4,315,20,4,0.032253,0.027639,0.003497,0.001117,0.027968,22,0
0.122745,1,576,13,8,0.017885,0.011466,0.005916,0.000503,0.004692,6,0
0.077238,2,1299,36,1,0.067403,0.062207,0.011133,0.005937,0.066624,14,0
0.126694,64,124812,10964,1514,0.000594,0.04187,0.173675,0.216139,0.583102,155,0
0.012601,66,128892,9760,2793,0.001634,0.044343,0.173289,0.215997,0.57978,161,0
0.051593,0,645,2,1,0.025441,0.019559,0.002466,0.003415,0.02128,45,0
0.109807,2,1164,21,14,0.037014,0.040207,0.003639,0.006833,0.03497,25,0
0.146636,3,231,15,1,0.00051,0.008213,0.008154,0.000452,0.001891,20,0
0.047152,0,438,16,2,0.011891,0.00094,0.005329,0.007503,0.006703,38,0
0.152608,4,840,2,2,0.013574,0.015549,0.005847,0.007822,0.016226,18,0
0.058186,1,45,24,1,0.047987,0.036203,0.007082,0.004702,0.030751,57,0
0.032286,3,297,9,4,0.086806,0.077745,0.018795,0.009734,0.082035,12,0
0.087583,0,588,3,10,0.015551,0.00766,0.01371,0.005819,0.018485,61,0
0.016827,0,1488,26,4,0.037602,0.032127,0.00687,0.001395,0.01976,44,0
0.076171,4,63,8,9,0.068211,0.070715,0.001942,0.000562,0.044192,61,0
0.013857,2,1908,15,8,0.012164,0.017007,0.007736,0.002893,0.00851,47,0
0.014448,69,136779,9781,3151,0.043487,0.006559,0.160162,0.210207,0.538962,132,0
0.00501,3,810,4,7,0.072375,0.064996,0.012426,0.005047,0.076581,70,0
0.013144,4,333,17,5,0.066801,0.059286,0.017859,0.010343,0.065796,73,0
0.086686,1,1854,24,13,0.002717,0.004954,0.001439,0.003677,0.000393,8,0
0.012558,0,171,25,6,0.077267,0.0663,0.017396,0.006429,0.072733,50,0
0.015788,3,1062,18,10,0.062899,0.050127,0.019815,0.007043,0.049457,34,0
0.029719,2,1785,41,3,0.022389,0.023546,0.002766,0.001609,0.021859,14,0
0.019737,68,125298,10969,1516,0.045608,0.003209,0.159776,0.208593,0.538337,127,0
0.094356,70,129378,9765,2795,0.04338,0.005682,0.15939,0.208451,0.535015,133,0
0.055364,4,159,7,3,0.070455,0.05822,0.016365,0.004131,0.066045,73,0
0.00285,2,1650,26,16,0.008,0.001546,0.01026,0.000713,0.009795,53,0
0.039679,1,717,20,1,0.044504,0.030448,0.022053,0.007998,0.042874,48,0
0.059805,4,924,21,4,0.056905,0.037721,0.019228,0.000043,0.051468,66,0
0.045651,0,354,7,4,0.03144,0.023112,0.008052,0.000276,0.028539,46,0
0.090472,4,252,15,3,0.038819,0.041542,0.011713,0.014436,0.051284,69,0
0.145769,1,633,27,9,0.032436,0.028543,0.006628,0.010521,0.012266,118,0
0.041359,1,1443,2,3,0.010385,0.004076,0.000212,0.006097,0.010991,13,0
0.134357,5,18,16,8,0.020224,0.034512,0.009024,0.005264,0.013441,4,0
0.044329,3,1863,9,7,0.060151,0.05321,0.000654,0.007595,0.039261,104,0
0.043738,70,136734,9757,3150,0.0045,0.042762,0.167244,0.205505,0.569713,189,0
0.053176,4,765,28,6,0.024388,0.028793,0.005344,0.009749,0.04583,13,0
0.045042,5,288,7,4,0.018814,0.023083,0.010777,0.015045,0.035045,16,0
0.0285,2,1809,0,12,0.04527,0.031249,0.005643,0.008379,0.030358,49,0
0.045628,1,126,1,5,0.02928,0.030097,0.010314,0.011131,0.041982,7,0
0.073974,4,1017,6,9,0.014912,0.013924,0.012733,0.011745,0.018706,23,0
0.028467,3,1740,17,2,0.070376,0.059749,0.004316,0.006311,0.05261,43,0
0.077923,69,125253,10945,1515,0.002379,0.039412,0.166858,0.203891,0.569088,184,0
0.03617,71,129333,9741,2794,0.004607,0.041885,0.166472,0.203749,0.565766,190,0
0.002822,5,204,17,2,0.022468,0.022017,0.009283,0.008833,0.035294,16,0
0.061036,3,1605,2,15,0.039987,0.037749,0.003178,0.005415,0.020956,4,0
0.097865,2,672,4,0,0.003483,0.005755,0.014971,0.0127,0.012123,9,0
0.001619,5,879,3,3,0.008918,0.001518,0.012146,0.004745,0.020717,9,0
0.103837,1,399,17,3,0.016547,0.013091,0.00097,0.004426,0.002212,11,0
0.055297,3,885,12,6,0.071255,0.070085,0.005085,0.003915,0.06355,49,0
0.049113,3,1191,17,0,0.049204,0.045618,0.011925,0.008339,0.062275,56,0
0.043885,1,234,1,5,0.018595,0.00703,0.020737,0.009172,0.037843,73,0
0.046143,1,1611,6,4,0.09897,0.094752,0.011059,0.006841,0.090545,35,0
0.046734,66,136482,9772,3147,0.043319,0.084304,0.178957,0.219941,0.620997,120,0
0.037296,0,513,13,3,0.014431,0.012749,0.006369,0.004687,0.005454,82,0
0.04543,1,36,8,1,0.020005,0.018459,0.000936,0.000609,0.016239,85,0
0.118972,2,1557,15,9,0.084089,0.072791,0.017356,0.006057,0.081642,20,0
0.044844,3,126,16,2,0.009539,0.011445,0.001399,0.003305,0.009302,62,0
0.016498,0,765,9,6,0.023907,0.027618,0.00102,0.002691,0.032578,46,0
0.062005,1,1488,32,1,0.109195,0.101291,0.016029,0.008125,0.103894,26,0
0.012549,65,125001,10960,1512,0.041198,0.080954,0.178571,0.218327,0.620372,115,0
0.126642,67,129081,9756,2791,0.043426,0.083427,0.178185,0.218185,0.61705,121,0
0.08765,1,456,2,1,0.016351,0.019525,0.00243,0.005603,0.01599,85,0
0.029436,1,1353,17,12,0.078806,0.079291,0.008535,0.009021,0.07224,65,0
0.007393,2,420,11,3,0.042302,0.047297,0.003258,0.001736,0.039161,60,0
0.092091,1,627,12,0,0.029901,0.040024,0.000433,0.009691,0.030567,78,0
0.013365,3,651,2,0,0.055366,0.054633,0.010743,0.01001,0.053496,58,0
0.10441,0,2076,29,6,0.022051,0.024467,0.00684,0.004424,0.001275,105,0
0.011412,4,651,11,1,0.05266,0.063055,0.015652,0.005257,0.025707,122,0
0.10144,2,2496,18,2,0.027715,0.024667,0.005974,0.002926,0.026995,14,0
0.102031,69,137367,9784,3141,0.027936,0.014219,0.173872,0.216026,0.557447,71,0
0.092593,3,1398,1,3,0.056824,0.057336,0.001284,0.000772,0.058096,131,0
0.100727,4,921,20,5,0.05125,0.051626,0.004149,0.004524,0.047311,134,0
0.174269,1,2442,27,3,0.012834,0.002706,0.012271,0.002142,0.018092,69,0
0.100141,0,759,28,4,0.061716,0.05864,0.003686,0.00061,0.054248,111,0
0.071795,3,1650,21,0,0.047348,0.042467,0.006105,0.001224,0.030972,95,0
0.117302,2,2373,44,7,0.03794,0.031206,0.010944,0.00421,0.040344,75,0
0.067846,68,125886,10972,1506,0.030057,0.010869,0.173486,0.214412,0.556822,66,0
0.181939,70,129966,9768,2785,0.027829,0.013342,0.1731,0.21427,0.5535,72,0
0.142947,4,429,10,7,0.054904,0.05056,0.002655,0.001688,0.04756,134,0
0.084733,2,2238,29,6,0.007551,0.009206,0.00345,0.005106,0.00869,114,0
0.047904,1,1305,23,9,0.028953,0.022788,0.008343,0.002179,0.024389,109,0
0.147388,4,1512,24,6,0.041354,0.030061,0.005518,0.005776,0.032983,127,0
0.041932,0,234,10,6,0.015889,0.015452,0.005658,0.006095,0.010054,107,0
0.092998,4,1425,18,5,0.030609,0.038588,0.008812,0.000833,0.024432,17,0
0.00297,2,420,11,4,0.049766,0.049134,0.000866,0.001498,0.02827,91,0
0.002379,69,135291,9755,3147,0.005885,0.038686,0.167032,0.211602,0.558722,176,0
0.011817,3,678,30,3,0.034773,0.032869,0.005556,0.003652,0.056821,26,0
0.003683,4,1155,9,1,0.029199,0.027159,0.010989,0.008948,0.046036,29,0
0.069859,1,366,2,9,0.034885,0.027173,0.005431,0.002282,0.019367,36,0
0.004269,0,1317,1,2,0.039665,0.034173,0.010526,0.005034,0.052973,6,0
0.032615,3,426,8,6,0.025297,0.018,0.012945,0.005648,0.029697,10,0
0.012892,2,297,15,1,0.059991,0.055673,0.004104,0.000214,0.041619,30,0
0.036564,68,123810,10943,1512,0.008006,0.035336,0.166646,0.209988,0.558097,171,0
0.077529,70,127890,9739,2791,0.005778,0.037809,0.16626,0.209846,0.554775,177,0
0.038537,4,1647,19,1,0.032853,0.026093,0.009495,0.002736,0.046285,29,0
