entropy,gray level threshold,no of black pixels,no of interior contours,no of exterior contours,no vertical slope components,no horizontal slope components,no positive slope components,no negative slope components,slant,height,class
0.209341,56,49233,5246,1217,0.085581,0.018975,0.044492,0.060064,0.035948,146,0
0.166204,1,3072,9,4,0.033864,0.00026,0.003436,0.037561,0.068978,17,0
0.093036,6,1362,9,6,0.017738,0.007409,0.004146,0.006183,0.012187,2,0
0.117759,2,564,8,1,0.005534,0.013417,0.006849,0.001035,0.003372,34,0
0.069374,1,894,17,7,0.012117,0.011847,0.009589,0.00932,0.015819,68,0
0.01286,2,1323,14,4,0.006566,0.005012,0.005911,0.004358,0.021482,18,0
0.065711,3,120,15,1,0.024817,0.003259,0.021287,0.006788,0.026105,9,0
0.055201,5,309,17,0,0.011021,0.025669,0.023632,0.008984,0.066413,6,0
0.026149,1,297,7,6,0.004035,0.01658,0.026104,0.013558,0.075517,24,0
0.151211,7,1914,13,3,0.038442,0.05105,0.003364,0.015972,0.042275,12,0
0.049052,16,1440,0,11,0.014877,0.002281,0.005292,0.007304,0.033498,0,0
0.026389,59,52113,5264,1222,0.095108,0.024684,0.061256,0.058536,0.024519,149,0
0.016748,2,192,9,1,0.024337,0.005449,0.0202,0.039089,0.080407,20,0
0.089916,3,1518,9,1,0.008211,0.013118,0.012618,0.007711,0.023616,5,0
0.065193,5,3444,10,4,0.015061,0.007708,0.009915,0.002563,0.008057,37,0
0.113578,2,1986,1,2,0.021644,0.006138,0.026353,0.010848,0.027248,71,0
0.170092,5,1557,4,1,0.016093,0.000697,0.022675,0.005886,0.032911,21,0
0.117241,0,2760,3,4,0.01529,0.00245,0.004523,0.008316,0.014676,12,0
0.127751,2,3189,1,5,0.020548,0.01996,0.006868,0.007456,0.054984,3,0
0.156803,2,3177,11,11,0.013562,0.010871,0.00934,0.01203,0.064088,27,0
0.031741,4,966,5,2,0.047969,0.045341,0.020128,0.0175,0.053704,9,0
0.022663,75,50673,5264,1211,0.080231,0.026965,0.055964,0.051232,0.008979,149,0
0.0658,18,1632,9,10,0.039214,0.00773,0.014908,0.046393,0.113905,20,0
0.138968,13,78,9,12,0.023088,0.015399,0.007326,0.015015,0.057114,5,0
0.114245,21,2004,10,7,0.000184,0.005427,0.004623,0.009867,0.041555,37,0
0.16263,18,546,1,13,0.006767,0.003857,0.021061,0.018152,0.060746,71,0
0.219144,21,117,4,10,0.001216,0.002978,0.017383,0.01319,0.066409,21,0
0.166293,16,1320,3,7,0.030167,0.004731,0.009815,0.01562,0.018822,12,0
0.176803,14,1749,1,6,0.005671,0.017679,0.01216,0.000152,0.021486,3,0
0.205855,18,1737,11,0,0.001315,0.00859,0.014632,0.004726,0.03059,27,0
0.080793,12,474,5,9,0.033092,0.04306,0.014836,0.024804,0.087202,9,0
0.043137,57,52305,5255,1221,0.119445,0.019235,0.041056,0.097625,0.104926,129,0
0.116305,62,50595,5255,1223,0.103319,0.011566,0.048638,0.066247,0.048135,144,0
0.091582,54,48669,5254,1218,0.080047,0.032392,0.051341,0.061099,0.032576,112,0
0.139967,57,50127,5263,1224,0.073464,0.030822,0.034903,0.069384,0.051767,78,0
0.196481,54,50556,5260,1221,0.079015,0.023987,0.038581,0.064422,0.05743,128,0
0.14363,59,49353,5261,1218,0.110398,0.022234,0.065779,0.066852,0.009843,137,0
0.15414,61,48924,5263,1217,0.07456,0.044644,0.068124,0.05108,0.030465,152,0
0.183192,57,48936,5253,1211,0.081546,0.035555,0.070596,0.046506,0.039569,122,0
0.05813,63,51147,5259,1220,0.047139,0.070025,0.041128,0.076036,0.078223,158,0
0.073168,5,1710,0,2,0.016126,0.007669,0.007582,0.031378,0.056791,15,0
0.048445,3,3636,1,3,0.039398,0.013157,0.010285,0.036526,0.07235,17,0
0.09683,0,2178,8,3,0.045981,0.011587,0.006153,0.028241,0.053159,51,0
0.153344,3,1749,5,0,0.04043,0.004752,0.002475,0.033203,0.047496,1,0
0.100493,2,2952,6,3,0.009047,0.002999,0.024723,0.030773,0.095083,8,0
0.111003,4,3381,8,4,0.044885,0.025409,0.027068,0.046545,0.135391,23,0
0.140055,0,3369,2,10,0.037899,0.01632,0.02954,0.051119,0.144495,7,0
0.014993,6,1158,4,1,0.072306,0.05079,7.20E-05,0.021589,0.026703,29,0
0.024723,8,1926,1,5,0.023272,0.020826,0.002703,0.005148,0.015559,32,0
0.023662,5,468,8,1,0.029855,0.019256,0.013735,0.003137,0.003632,66,0
0.080176,8,39,5,2,0.024304,0.012421,0.010057,0.001825,0.009295,16,0
0.027325,3,1242,6,5,0.007079,0.010668,0.017141,0.000605,0.038292,7,0
0.037835,1,1671,8,6,0.028759,0.033078,0.019486,0.015167,0.0786,8,0
0.066887,5,1659,2,12,0.021773,0.023989,0.021958,0.019741,0.087704,22,0
0.058175,1,552,4,3,0.05618,0.058459,0.00751,0.009789,0.030088,14,0
0.048385,3,1458,9,6,0.006583,0.00157,0.016438,0.008285,0.019191,34,0
0.104899,0,1887,6,3,0.001032,0.008405,0.01276,0.003323,0.024854,16,0
0.052048,5,684,7,0,0.030351,0.010158,0.014438,0.005753,0.022733,25,0
0.062558,7,255,9,1,0.005487,0.012252,0.016783,0.010019,0.063041,40,0
0.09161,3,267,1,7,0.001499,0.003163,0.019255,0.014593,0.072145,10,0
0.033452,9,2478,5,2,0.032908,0.037633,0.010213,0.014937,0.045647,46,0
0.056514,3,429,3,3,0.005551,0.006835,0.003678,0.004962,0.005663,50,0
0.003663,2,774,2,6,0.036934,0.008588,0.030876,0.002532,0.041924,59,0
0.014173,4,1203,0,7,0.001096,0.013822,0.033221,0.018304,0.082232,74,0
0.043225,0,1191,10,13,0.008082,0.004733,0.035693,0.022878,0.091336,44,0
0.081837,6,1020,4,4,0.026325,0.039203,0.006225,0.006652,0.026456,80,0
0.052851,5,1203,1,3,0.031383,0.001753,0.027198,0.00243,0.047587,9,0
0.042341,7,1632,3,4,0.004455,0.020657,0.029543,0.013342,0.087895,24,0
0.013289,3,1620,7,10,0.002531,0.011568,0.032015,0.017916,0.096999,6,0
0.138351,9,591,1,1,0.031876,0.046038,0.002547,0.011614,0.020793,30,0
0.01051,2,429,2,1,0.035838,0.02241,0.002345,0.015772,0.040308,15,0
0.039562,2,417,8,7,0.028852,0.013321,0.004817,0.020346,0.049412,15,0
0.0855,4,1794,2,2,0.063259,0.047791,0.024651,0.009184,0.06838,21,0
0.029052,4,12,10,6,0.006986,0.009089,0.002472,0.004574,0.009104,30,0
0.09601,2,2223,4,3,0.027421,0.025381,0.026996,0.024956,0.108688,6,0
0.125062,6,2211,6,9,0.034407,0.03447,0.029468,0.02953,0.117792,36,0
0.013496,2,207,2,1,0.035315,0.026766,0.006648,0.015197,0.027593,4,0
0.007682,2,717,7,8,0.001329,0.019941,0.027686,0.009074,0.045381,15,0
0.03412,4,246,3,4,0.009452,0.019276,0.022423,0.0126,0.049914,14,0
0.094653,6,585,7,0,0.012798,0.005225,0.022296,0.014722,0.065077,28,0
0.088509,3,516,8,11,0.058336,0.057084,0.016651,0.015398,0.110388,3,0
0.059956,1,1923,9,15,0.015231,4.90E-05,0.022578,0.007397,0.061353,10,0
0.051709,0,42,5,3,0.00046,0.014936,0.005962,0.008512,0.028519,31,0
0.147172,5,387,6,13,0.022258,0.030456,0.000122,0.008319,0.043445,13,0
0.051083,3,63,9,1,0.019201,0.054278,0.04299,0.007915,0.031458,88,0
0.091157,8,159,1,0,0.030562,0.058464,0.037484,0.009583,0.052623,59,0
0.002374,2,1050,3,7,0.018154,0.029083,0.006726,0.004202,0.016296,48,0
0.093337,9,63,8,1,0.055724,0.099992,0.049522,0.005255,0.034436,74,0
0.046102,5,2574,2,16,0.005165,0.013478,0.020187,0.011875,0.044604,44,0
0.068884,1,138,9,7,0.011384,0.03455,0.021026,0.00214,0.005253,42,0
0.043954,2,432,1,21,0.021639,0.041007,0.012897,0.00647,0.017635,15,0
0.074469,3,1233,0,11,0.017879,0.000907,0.022867,0.005895,0.027768,7,0
0.001482,0,405,1,2,0.01878,0.011886,0.019588,0.012695,0.042767,7,0
0.066754,0,504,7,1,0.006622,0.005564,0.008696,0.009754,0.019553,7,0
0.137942,5,1395,9,10,0.005742,0.021784,0.023076,0.007036,0.036086,44,0
0.021376,6,1449,21,28,0.007646,0.028403,0.001816,0.022575,0.090777,41,0
0.071891,4,594,14,1,0.004528,0.008111,0.013796,0.01738,0.074758,35,0
0.065291,1,99,6,3,0.002831,0.018153,0.004671,0.016313,0.05235,37,0
0.008458,1,1512,4,11,0.006993,0.01069,0.010615,0.00692,0.029769,117,0
0.005814,4,924,9,9,0.036644,0.046707,0.034334,0.024271,0.072974,11,0
0.020624,6,39,5,5,0.044767,0.046042,0.029071,0.027797,0.077507,18,0
0.081157,4,378,9,1,0.048113,0.031991,0.015648,0.000475,0.037484,32,0
0.075013,5,723,10,12,0.093651,0.08385,0.010003,0.000201,0.082795,1,0
0.04646,3,1716,11,16,0.020084,0.026717,0.029226,0.022594,0.088946,14,0
0.038213,2,165,7,4,0.035775,0.041702,0.01261,0.006685,0.000926,35,0
0.133676,7,594,8,14,0.057573,0.057222,0.006526,0.006878,0.015852,17,0
0.037587,1,144,7,0,0.054516,0.081044,0.049638,0.023112,0.059051,92,0
0.077661,6,48,3,1,0.065877,0.08523,0.044132,0.02478,0.080216,63,0
0.01587,4,1257,1,8,0.053469,0.055849,0.013374,0.010995,0.011297,44,0
0.079841,11,270,6,2,0.091039,0.126758,0.05617,0.020452,0.062029,78,0
0.059598,7,2367,0,17,0.04048,0.040244,0.026835,0.027072,0.072197,48,0
0.055388,1,69,7,8,0.046699,0.061316,0.027674,0.013057,0.032846,46,0
0.030458,4,639,1,22,0.056954,0.067773,0.019545,0.008727,0.009958,19,0
0.060973,5,1026,2,12,0.053194,0.027673,0.016219,0.009302,0.000175,11,0
0.014978,2,612,3,3,0.016535,0.01488,0.026236,0.027892,0.07036,3,0
0.053258,2,297,9,0,0.028693,0.021202,0.002048,0.005443,0.00804,11,0
0.124446,7,1602,11,11,0.041057,0.04855,0.029724,0.022233,0.063679,40,0
0.00788,8,1242,23,29,0.027669,0.001637,0.008464,0.037772,0.11837,37,0
0.058395,2,801,16,0,0.030787,0.018655,0.020444,0.032577,0.102351,31,0
0.051795,3,108,4,4,0.032484,0.044919,0.011319,0.001116,0.024757,33,0
0.021954,1,1719,2,12,0.042308,0.037456,0.017263,0.022117,0.057362,113,0
0.026438,2,963,4,4,0.008123,0.000665,0.005263,0.003526,0.004533,29,0
0.086971,8,1302,0,8,0.011469,0.014716,0.049982,0.023796,0.110458,43,0
0.080827,1,201,1,3,0.057007,0.037143,0.044337,0.024472,0.155769,12,0
0.052274,1,2640,2,7,0.01656,0.01999,0.005108,0.001677,0.015972,25,0
0.044027,2,759,2,5,0.000869,0.005005,0.021724,0.017586,0.0739,46,0
0.13949,3,330,1,5,0.020929,0.010515,0.027808,0.017393,0.088826,28,0
0.043401,5,780,16,9,0.017872,0.034337,0.015304,0.001159,0.013923,103,0
0.083475,10,876,6,8,0.029233,0.038523,0.009798,0.000509,0.007242,74,0
0.010056,0,333,10,1,0.016825,0.009142,0.02096,0.013276,0.061677,33,0
0.085655,7,654,15,7,0.054395,0.080051,0.021836,0.003819,0.010945,89,0
0.053784,3,3291,9,8,0.003836,0.006463,0.007499,0.002801,0.000777,59,0
0.061202,3,855,16,1,0.010055,0.014609,0.00666,0.011214,0.040128,57,0
0.036272,0,285,8,13,0.02031,0.021066,0.014789,0.015544,0.063016,30,0
0.066787,1,1950,7,3,0.01655,0.019034,0.050553,0.014969,0.073149,22,0
0.009164,2,312,6,6,0.020109,0.031827,0.008098,0.003621,0.002614,8,0
0.059072,2,1221,0,9,0.007951,0.025505,0.036382,0.018828,0.064934,22,0
0.13026,3,678,2,2,0.004413,0.001843,0.00461,0.002038,0.009295,29,0
0.013694,4,2166,14,20,0.008975,0.048344,0.02587,0.013501,0.045396,26,0
0.064209,6,123,7,9,0.005857,0.028052,0.01389,0.008306,0.029377,20,0
0.057609,1,816,13,5,0.00416,0.001788,0.023015,0.025387,0.097731,22,0
0.01614,3,795,11,3,0.005664,0.009251,0.017071,0.002154,0.015612,102,0
0.060533,10,339,4,4,0.003346,0.014051,0.044719,0.027322,0.114991,14,0
0.054389,1,762,5,7,0.048884,0.037808,0.039074,0.027998,0.160302,17,0
0.025836,3,1677,6,11,0.024683,0.019325,0.000155,0.005203,0.011439,4,0
0.017589,4,204,2,1,0.008992,0.00434,0.016461,0.021112,0.078433,17,0
0.113052,1,633,3,9,0.012806,0.01118,0.022545,0.020919,0.093359,1,0
0.016963,7,183,12,5,0.009749,0.035002,0.020567,0.004685,0.018456,74,0
0.057037,12,87,2,4,0.02111,0.039188,0.015061,0.003017,0.002709,45,0
0.036494,2,1296,6,3,0.008702,0.009807,0.015697,0.016802,0.06621,62,0
0.059217,5,309,11,3,0.046272,0.080716,0.027099,0.007345,0.015478,60,0
0.080222,1,2328,5,12,0.004287,0.005798,0.002236,0.000725,0.00531,30,0
0.034764,5,108,12,3,0.001932,0.015274,0.001397,0.01474,0.044661,28,0
0.009834,2,678,4,17,0.012187,0.021731,0.009526,0.01907,0.067549,1,0
0.040349,1,987,3,7,0.008427,0.018369,0.04529,0.018495,0.077682,7,0
0.035602,4,651,2,2,0.028232,0.031162,0.002835,9.50E-05,0.007147,21,0
0.032634,4,258,4,5,0.016074,0.02484,0.031119,0.022354,0.069467,7,0
0.103822,1,1641,6,6,0.00371,0.002508,0.000653,0.005564,0.013828,58,0
0.012744,2,1203,18,24,0.017098,0.047679,0.020607,0.009975,0.040863,55,0
0.037771,8,840,11,5,0.01398,0.027387,0.008627,0.00478,0.024844,49,0
0.031171,3,147,9,1,0.012283,0.001123,0.017752,0.028913,0.102264,51,0
0.042578,5,1758,7,7,0.002459,0.008586,0.011808,0.00568,0.020145,131,0
0.006144,9,1101,1,11,0.045538,0.051859,0.005645,0.000676,0.045311,31,0
0.034697,7,1338,2,15,0.028029,0.005274,0.044874,0.022119,0.12643,18,0
0.042944,6,543,2,3,0.012338,0.009711,0.028258,0.00621,0.036558,3,0
0.052519,11,972,1,13,0.00946,0.025231,0.022174,0.006403,0.021632,15,0
0.04357,3,522,16,1,0.006403,0.049053,0.065286,0.022637,0.096535,60,0
0.003496,2,426,6,0,0.017764,0.053239,0.05978,0.024305,0.1177,31,0
0.097027,8,1635,10,7,0.005356,0.023858,0.029022,0.01052,0.048781,76,0
0.001316,15,648,15,1,0.042926,0.094767,0.071818,0.019977,0.099513,46,0
0.140755,11,1989,9,16,0.007633,0.008253,0.042483,0.026597,0.109681,16,0
0.025769,5,447,16,7,0.001414,0.029325,0.043322,0.012582,0.07033,14,0
0.050699,8,1017,8,21,0.008841,0.035782,0.035193,0.008252,0.047442,13,0
0.020184,9,648,7,11,0.005081,0.004318,0.000571,0.008827,0.037309,21,0
0.096135,6,990,6,2,0.031578,0.017111,0.041884,0.027417,0.107844,35,0
0.027899,6,81,0,1,0.01942,0.010789,0.0136,0.004968,0.045524,21,0
0.043289,11,1980,2,10,0.007056,0.016559,0.045372,0.021758,0.101163,72,0
0.073277,12,864,14,28,0.020444,0.033628,0.024112,0.037297,0.155854,69,0
0.022762,2,1179,7,1,0.017326,0.013336,0.036092,0.032102,0.139835,63,0
0.029362,7,486,13,3,0.015629,0.012928,0.026967,0.001591,0.012727,65,0
0.103111,5,2097,11,11,0.005805,0.005465,0.032911,0.021642,0.094846,145,0
0.028553,2,2439,1,4,0.073567,0.057133,0.039229,0.022795,0.171741,13,0
0.0368,3,558,3,8,0.057876,0.042148,0.022613,0.006886,0.081869,34,0
0.058663,2,129,2,2,0.036078,0.026628,0.016529,0.007079,0.066943,16,0
0.037426,6,579,17,12,0.039135,0.002806,0.059641,0.023313,0.141846,91,0
0.002648,11,675,7,11,0.027774,0.00138,0.054135,0.024981,0.163011,62,0
0.090883,1,534,11,4,0.040182,0.028001,0.023377,0.011196,0.094092,45,0
0.004828,6,453,16,10,0.002612,0.042908,0.066173,0.020653,0.144824,77,0
0.134611,2,3090,10,5,0.053171,0.043606,0.036838,0.027273,0.154992,47,0
0.019625,4,654,17,4,0.046952,0.022534,0.037677,0.013258,0.115641,45,0
0.044555,1,84,9,10,0.036697,0.016077,0.029548,0.008928,0.092753,18,0
0.01404,0,1749,8,0,0.040457,0.056177,0.006216,0.009503,0.08262,10,0
0.089991,3,111,7,9,0.077116,0.06897,0.036239,0.028093,0.153155,4,0
0.021755,3,1020,1,12,0.064958,0.062648,0.007955,0.005644,0.090835,10,0
0.049433,2,879,1,1,0.052594,0.0353,0.039727,0.022434,0.146474,41,0
0.067133,3,1965,13,17,0.065982,0.085487,0.018467,0.037973,0.201165,38,0
0.016618,7,78,6,12,0.062864,0.065195,0.030447,0.032778,0.185146,32,0
0.023218,2,615,14,8,0.061167,0.038931,0.021322,0.000915,0.058038,34,0
0.096967,4,996,12,0,0.051343,0.046394,0.027266,0.022318,0.140157,114,0
0.008247,1,1881,4,12,0.015691,0.014985,0.016616,0.015909,0.089872,21,0
0.087216,4,2310,3,2,0.037489,0.030505,0.0227,0.015716,0.104798,3,0
0.008873,4,1860,18,16,0.034432,0.054327,0.020412,0.000518,0.029895,78,0
0.031201,9,1764,8,15,0.045793,0.058513,0.014906,0.002186,0.00873,49,0
0.06233,1,2973,12,8,0.033385,0.029132,0.015852,0.011599,0.077649,58,0
0.033381,8,1986,17,14,0.070955,0.100041,0.026944,0.002142,0.026917,64,0
0.106058,4,651,11,1,0.020396,0.013527,0.002391,0.004478,0.016749,34,0
0.008928,2,1785,18,8,0.026615,0.034599,0.001552,0.009537,0.0561,32,0
0.016002,1,2355,10,6,0.03687,0.041056,0.009681,0.013867,0.078988,5,0
0.014513,2,690,9,4,0.03311,0.000956,0.045445,0.013292,0.089121,3,0
0.061438,1,2328,8,13,0.003549,0.011837,0.00299,0.005298,0.018586,17,0
0.006798,1,1419,2,16,0.008609,0.005515,0.031274,0.017151,0.080906,3,0
0.077986,4,3318,0,5,0.020973,0.021833,0.000498,0.000361,0.025267,54,0
0.03858,5,474,12,13,0.007585,0.028354,0.020762,0.015178,0.029424,51,0
0.011935,5,2517,5,16,0.010703,0.008062,0.008782,0.009983,0.013405,45,0
0.005335,0,1824,15,12,0.0124,0.018202,0.017907,0.02371,0.113703,47,0
0.068414,2,3435,13,4,0.022224,0.010739,0.011963,0.000477,0.031584,127,0
0.095463,5,429,1,10,0.021798,0.01552,0.006084,0.000193,0.014926,18,0
0.000626,3,21,14,4,0.018741,0.039342,0.037028,0.016427,0.059977,57,0
0.039448,8,117,4,3,0.030102,0.043528,0.031522,0.018095,0.081142,28,0
0.054083,2,1092,8,4,0.017694,0.014147,0.000764,0.00431,0.012223,79,0
0.041628,9,105,13,2,0.055264,0.085056,0.04356,0.013767,0.062955,43,0
0.097811,5,2532,7,13,0.004705,0.001458,0.014225,0.020387,0.073123,13,0
0.017175,1,96,14,4,0.010924,0.019614,0.015064,0.006372,0.033772,11,0
0.007755,2,474,6,18,0.021179,0.026071,0.006935,0.002042,0.010884,16,0
0.02276,3,1191,5,8,0.017419,0.014029,0.028829,0.002617,0.000751,24,0
0.053191,0,447,4,1,0.01924,0.026822,0.013626,0.021207,0.071286,38,0
0.015045,0,462,2,4,0.007082,0.0205,0.014658,0.001242,0.008966,24,0
0.086233,5,1437,4,7,0.005282,0.006848,0.017114,0.015548,0.064605,75,0
0.030333,6,1407,16,25,0.008106,0.043339,0.004146,0.031087,0.119296,72,0
0.020182,4,636,9,4,0.004988,0.023047,0.007834,0.025892,0.103277,66,0
0.013582,1,57,11,0,0.003291,0.003217,0.001291,0.007801,0.023831,68,0
0.060167,1,1554,9,8,0.006533,0.004246,0.004653,0.015432,0.058288,148,0
0.096089,8,450,15,14,0.003057,0.023822,0.043112,0.016234,0.074903,75,0
0.056015,13,546,5,13,0.008304,0.028008,0.037606,0.017902,0.096068,46,0
0.149546,3,663,9,6,0.004104,0.001373,0.006848,0.004117,0.027149,61,0
0.053835,4,324,14,12,0.033466,0.069536,0.049644,0.013574,0.077881,61,0
0.193274,0,2961,8,3,0.017093,0.016978,0.020309,0.020194,0.088049,31,0
0.078288,6,525,15,6,0.010874,0.004094,0.021148,0.006179,0.048698,29,0
0.103218,3,45,7,8,0.000619,0.010551,0.013019,0.001849,0.02581,2,0
0.072703,2,1620,6,2,0.004379,0.029549,0.022745,0.002424,0.015677,6,0
0.148654,5,18,5,11,0.041038,0.042342,0.01971,0.021014,0.086212,20,0
0.080418,5,891,1,14,0.02888,0.03602,0.008574,0.001435,0.023892,6,0
0.00923,0,1008,3,3,0.016516,0.008672,0.023198,0.015355,0.079531,57,0
0.125796,1,1836,15,15,0.029904,0.058859,0.001938,0.030894,0.134222,54,0
0.075281,9,207,8,14,0.026786,0.038567,0.013918,0.025699,0.118203,48,0
0.081881,4,486,12,10,0.025089,0.012303,0.004793,0.007994,0.008905,50,0
0.15563,6,1125,10,2,0.015265,0.019766,0.010737,0.015239,0.073214,130,0
0.040074,5,96,10,1,0.011361,0.004186,0.005506,0.001668,0.021165,29,0
0.053457,5,1113,6,8,0.001047,0.025195,0.036264,0.012117,0.047754,136,0
0.042254,12,126,1,2,0.036523,0.045714,0.006532,0.00266,0.002978,14,0
0.097185,8,2511,7,17,0.014036,0.0408,0.022803,0.00396,0.013146,44,0
0.017801,2,75,0,8,0.007817,0.019728,0.021964,0.010055,0.026205,46,0
0.007129,5,495,8,22,0.002438,0.013271,0.030093,0.014385,0.049093,73,0
0.023386,6,1170,9,12,0.001322,0.053371,0.065857,0.01381,0.059226,81,0
0.052565,3,468,10,3,0.037981,0.066164,0.023402,0.00478,0.011309,95,0
0.015671,3,441,16,0,0.025823,0.059842,0.051686,0.017669,0.051011,81,0
0.086859,8,1458,18,11,0.013459,0.032494,0.019914,0.000879,0.004628,132,0
0.029707,9,1386,30,29,0.026847,0.082681,0.041174,0.01466,0.059319,129,0
0.020808,1,657,23,0,0.023729,0.062389,0.029194,0.009465,0.0433,123,0
0.014208,4,36,3,4,0.022032,0.036125,0.038319,0.024228,0.083808,125,0
0.059541,2,1575,5,12,0.012208,0.043588,0.032375,0.000995,0.001689,205,0
0.093531,10,1209,4,7,0.012408,0.029381,0.030758,0.013785,0.068919,107,0
0.00218,17,222,9,1,0.025162,0.041528,0.012038,0.004328,0.018187,15,0
0.137259,13,2415,3,16,0.025397,0.044986,0.017297,0.002292,0.008019,15,0
0.022273,7,21,10,7,0.019178,0.023914,0.016458,0.011723,0.04737,17,0
0.047203,10,591,2,21,0.008923,0.017457,0.024587,0.016053,0.070258,44,0
0.016688,11,1074,1,11,0.012683,0.057557,0.060351,0.015478,0.080391,52,0
0.092639,8,564,0,2,0.049342,0.07035,0.017896,0.003112,0.009856,66,0
0.024403,8,345,6,1,0.037184,0.064028,0.04618,0.019337,0.072176,52,0
0.046785,13,1554,8,10,0.02482,0.03668,0.014408,0.002547,0.016537,103,0
0.069781,14,1290,20,28,0.038208,0.086867,0.035668,0.012992,0.038154,100,0
0.019266,4,753,13,1,0.03509,0.066575,0.023688,0.007797,0.022135,94,0
0.025866,9,60,7,3,0.033393,0.040311,0.032813,0.025896,0.104973,96,0
0.099615,7,1671,5,11,0.023569,0.047774,0.026869,0.002663,0.022854,176,0
0.095711,7,987,5,6,0.03757,0.070909,0.042796,0.009457,0.050732,122,0
0.043728,3,3624,1,9,0.012989,0.015605,0.013461,0.016077,0.0609,92,0
0.071258,3,1188,6,0,0.00677,0.005467,0.0143,0.002062,0.021549,90,0
0.046328,0,618,2,14,0.003485,0.011924,0.006171,0.002268,0.001339,63,0
0.076843,1,2283,3,4,0.000275,0.028176,0.029593,0.001693,0.011472,55,0
0.000892,2,645,4,5,0.036934,0.040969,0.012862,0.016897,0.059063,41,0
0.069128,2,1554,10,8,0.024776,0.034647,0.015422,0.005552,0.003257,55,0
0.140316,3,345,12,3,0.012412,0.007299,0.01635,0.011238,0.052382,4,0
0.02375,4,2499,24,21,0.0258,0.057486,0.00491,0.026777,0.107073,7,0
0.074265,6,456,17,8,0.022682,0.037194,0.00707,0.021582,0.091054,13,0
0.067665,1,1149,3,4,0.020985,0.01093,0.002055,0.012111,0.036054,11,0
0.006084,3,462,1,4,0.011161,0.018393,0.003889,0.011122,0.046065,69,0
0.139439,4,2637,6,15,0.050559,0.086514,0.029335,0.00662,0.010168,30,0
0.024453,10,201,1,6,0.04434,0.065442,0.028496,0.007395,0.029183,32,0
0.049383,7,369,7,20,0.034085,0.058985,0.036625,0.011725,0.052071,59,0
0.018868,6,1296,8,10,0.037845,0.099085,0.072389,0.01115,0.062204,67,0
0.094819,9,342,9,1,0.074504,0.111878,0.029934,0.00744,0.008331,81,0
0.026583,9,567,15,2,0.062346,0.105556,0.058218,0.015009,0.053989,67,0
0.044605,4,1332,17,9,0.049982,0.078208,0.026446,0.001781,0.00165,118,0
0.071961,3,1512,29,27,0.06337,0.128395,0.047706,0.01732,0.056341,115,0
0.021446,13,531,22,2,0.060252,0.108103,0.035726,0.012125,0.040322,109,0
0.028046,8,162,2,2,0.058555,0.081839,0.044851,0.021568,0.086786,111,0
0.101795,10,1449,4,10,0.048731,0.089302,0.038907,0.001665,0.004667,191,0
0.114986,6,2436,7,9,0.006219,0.021072,0.000839,0.014015,0.039351,2,0
0.090056,3,3006,1,5,0.016474,0.027529,0.00729,0.018345,0.062239,29,0
0.120571,2,1341,2,5,0.012714,0.012571,0.043054,0.01777,0.072372,37,0
0.04462,5,2979,3,14,0.023945,0.025364,0.000599,0.00082,0.001837,51,0
0.112856,5,2070,9,17,0.011787,0.019042,0.028883,0.021629,0.064157,37,0
0.184044,0,3969,11,6,0.000577,0.008306,0.002889,0.004839,0.008518,88,0
0.067478,1,1125,23,12,0.012811,0.041881,0.018371,0.0107,0.046173,85,0
0.117993,9,3168,16,17,0.009693,0.021589,0.006391,0.005505,0.030154,79,0
0.111393,4,2475,4,13,0.007996,0.004675,0.015516,0.028188,0.096954,81,0
0.037644,6,4086,2,5,0.001828,0.002788,0.009572,0.004955,0.014835,161,0
0.02493,3,570,8,14,0.010255,0.006457,0.008129,0.00433,0.022888,27,0
0.005585,4,1095,9,4,0.006495,0.033643,0.043893,0.003755,0.033021,35,0
0.070366,1,543,10,5,0.030164,0.046436,0.001438,0.014835,0.037514,49,0
